ticker,title,cik_str
IVEVF,Inventiva S.A.,0001756594
VKI,Invesco Advantage Municipal Income Trust II,0000908993
VBF,Invesco Bond Fund,0000005094
VCV,Invesco California Value Municipal Income Trust,0000895531
FXA,Invesco CurrencyShares Australian Dollar Trust,0001353614
FXB,Invesco CurrencyShares British Pound Sterling Trust,0001353611
FXC,Invesco CurrencyShares Canadian Dollar Trust,0001353612
FXE,Invesco CurrencyShares Euro Trust,0001328598
FXY,Invesco CurrencyShares Japanese Yen Trust,0001353613
FXF,Invesco CurrencyShares Swiss Franc Trust,0001353615
DBC,Invesco DB Commodity Index Tracking Fund,0001328237
DBE,Invesco DB Energy Fund,0001383062
DBO,Invesco DB Oil Fund,0001383058
DBP,Invesco DB Precious Metals Fund,0001383057
UUP,Invesco DB US Dollar Index Bullish Fund,0001383151
BTCO,Invesco Galaxy Bitcoin ETF,0001855781
QETH,Invesco Galaxy Ethereum ETF,0001995569
QSOL,Invesco Galaxy Solana ETF,0002074409
VLT,Invesco High Income Trust II,0000846671
IVZ,Invesco Ltd.,0000914208
IVR-PC,Invesco Mortgage Capital Inc.,0001437071
IVR,Invesco Mortgage Capital Inc.,0001437071
OIA,Invesco Municipal Income Opportunities Trust,0000835333
VMO,Invesco Municipal Opportunity Trust,0000884152
VKQ,Invesco Municipal Trust,0000877463
VPV,Invesco Pennsylvania Value Municipal Income Trust,0000895528
IQI,Invesco Quality Municipal Income Trust,0000885125
VVR,Invesco Senior Income Trust,0001059386
VGM,Invesco Trust for Investment Grade Municipals,0000880892
VTN,Invesco Trust for Investment Grade New York Municipals,0000883265
IIM,Invesco Value Municipal Income Trust,0000885601
IGAC,Invest Green Acquisition Corp,0002075068
ISTR,Investar Holding Corp,0001602658
IVAUF,Investcorp AI Acquisition Corp.,0001852889
IVAWF,Investcorp AI Acquisition Corp.,0001852889
IVCAF,Investcorp AI Acquisition Corp.,0001852889
ICMB,"Investcorp Credit Management BDC, Inc.",0001578348
INVU,"Investview, Inc.",0000862651
INVUP,"Investview, Inc.",0000862651
INVH,Invitation Homes Inc.,0001687229
IVVD,"Invivyd, Inc.",0001832038
IONQ,"IonQ, Inc.",0001824920
IONQ-WT,"IonQ, Inc.",0001824920
IRDM,Iridium Communications Inc.,0001418819
IROHU,Iron Horse Acquisitions Corp.,0001901203
IROHW,Iron Horse Acquisitions Corp.,0001901203
IROHR,Iron Horse Acquisitions Corp.,0001901203
IROH,Iron Horse Acquisitions Corp.,0001901203
IRHO,Iron Horse Acquisitions Corp. II,0002051985
IRVRF,Irving Resources Inc.,0001666782
ILPLF,Island Pharmaceuticals Ltd,0002012855
ISOU,IsoEnergy Ltd.,0001997377
ISPR,Ispire Technology Inc.,0001948455
ISRLU,Israel Acquisitions Corp,0001915328
ISRLW,Israel Acquisitions Corp,0001915328
ISRL,Israel Acquisitions Corp,0001915328
ITUB,Itau Unibanco Holding S.A.,0001132597
ITRM,Iterum Therapeutics plc,0001659323
ITRN,Ituran Location & Control Ltd.,0001337117
IE,Ivanhoe Electric Inc.,0001879016
IVDA,"Iveda Solutions, Inc.",0001397183
IVDAW,"Iveda Solutions, Inc.",0001397183
SJM,J M SMUCKER Co,0000091419
JJSF,J&J SNACK FOODS CORP,0000785956
JL,J-Long Group Ltd,0001948436
YMAT,"J-Star Holding Co., Ltd.",0001875016
JILL,"J.Jill, Inc.",0001687932
JBL,JABIL INC,0000898293
JKHY,JACK HENRY & ASSOCIATES INC,0000779152
JACK,JACK IN THE BOX INC,0000807882
J,JACOBS SOLUTIONS INC.,0000052988
JAKK,JAKKS PACIFIC INC,0001009829
JANL,JANEL CORP,0001133062
JHG,JANUS HENDERSON GROUP PLC,0001274173
JOF,JAPAN SMALLER CAPITALIZATION FUND INC,0000859796
JBHIF,JB Hi-Fi Limited/ADR,0001643198
JBDI,JBDI Holdings Ltd,0001964314
JBGS,JBG SMITH Properties,0001689796
JBS,JBS N.V.,0001791942
JBTM,JBT Marel Corp,0001433660
JDCMF,"JD.com, Inc.",0001549802
JD,"JD.com, Inc.",0001549802
JCSE,JE Cleantech Holdings Ltd,0001905511
JELD,"JELD-WEN Holding, Inc.",0001674335
JENA-RI,JENA ACQUISITION Corp II,0002060337
JENA-UN,JENA ACQUISITION Corp II,0002060337
JENA,JENA ACQUISITION Corp II,0002060337
JBLU,JETBLUE AIRWAYS CORP,0001158463
JCTC,JEWETT CAMERON TRADING CO LTD,0000885307
JFB,JFB Construction Holdings,0002024306
FROG,JFrog Ltd,0001800667
JGSHF,"JG Summit Holdings, Inc./ADR",0001567172
JDZG,JIADE Ltd,0001976908
JOCM,JOCOM HOLDINGS CORP.,0001907425
BTO,JOHN HANCOCK FINANCIAL OPPORTUNITIES FUND,0000925683
JHS,JOHN HANCOCK INCOME SECURITIES TRUST,0000759866
JHI,JOHN HANCOCK INVESTORS TRUST,0000759828
HPI,JOHN HANCOCK PREFERRED INCOME FUND,0001176199
HPF,JOHN HANCOCK PREFERRED INCOME FUND II,0001189740
HPS,JOHN HANCOCK PREFERRED INCOME FUND III,0001215913
PDT,JOHN HANCOCK PREMIUM DIVIDEND FUND,0000855886
HTD,JOHN HANCOCK TAX-ADVANTAGED DIVIDEND INCOME FUND,0001260041
WLY,"JOHN WILEY & SONS, INC.",0000107140
WLYB,"JOHN WILEY & SONS, INC.",0000107140
JNJ,JOHNSON & JOHNSON,0000200406
JOUT,JOHNSON OUTDOORS INC,0000788329
JYNT,JOINT Corp,0001612630
JLL,JONES LANG LASALLE INC,0001037976
JSDA,JONES SODA CO,0001083522
JOYY,JOYY Inc.,0001530238
JPM-PJ,JPMORGAN CHASE & CO,0000019617
JPM,JPMORGAN CHASE & CO,0000019617
JPM-PK,JPMORGAN CHASE & CO,0000019617
JPM-PL,JPMORGAN CHASE & CO,0000019617
JPM-PC,JPMORGAN CHASE & CO,0000019617
JPM-PD,JPMORGAN CHASE & CO,0000019617
VYLD,JPMORGAN CHASE & CO,0000019617
AMJB,JPMORGAN CHASE & CO,0000019617
JPM-PM,JPMORGAN CHASE & CO,0000019617
JRSS,JRSIS HEALTH CARE Corp,0001597892
JUVF,JUNIATA VALLEY FINANCIAL CORP,0000714712
JUNS,"JUPITER NEUROSCIENCES, INC.",0001679628
JXAMY,JX Advanced Metals Corporation/ADR,0002065485
JXG,JX Luxventure Group Inc.,0001546383
JPOTF,Jackpot Digital Inc.,0001061612
JACS-RI,Jackson Acquisition Co II,0002039058
JACS-UN,Jackson Acquisition Co II,0002039058
JACS,Jackson Acquisition Co II,0002039058
JXN-PA,Jackson Financial Inc.,0001822993
JXN,Jackson Financial Inc.,0001822993
JBIO,"Jade Biosciences, Inc.",0001798749
JAGX,"Jaguar Health, Inc.",0001585608
JHIUF,James Hardie Industries plc,0001159152
JHX,James Hardie Industries plc,0001159152
JRVR,"James River Group Holdings, Ltd.",0001620459
JAMF,Jamf Holding Corp.,0001721947
JBI,"Janus International Group, Inc.",0001839839
JANX,"Janux Therapeutics, Inc.",0001817713
OSCUF,"Japan Exchange Group, Inc./ADR",0001600520
JGLDF,Japan Gold Corp.,0001686000
JCYCF,Jardine Cycle & Carriage Ltd.,0001289688
JCYGY,Jardine Cycle & Carriage Ltd.,0001289688
JSPR,"Jasper Therapeutics, Inc.",0001788028
JSPRW,"Jasper Therapeutics, Inc.",0001788028
JWSMF,Jaws Mustang Acquisition Corp,0001831359
JWSUF,Jaws Mustang Acquisition Corp,0001831359
JWSWF,Jaws Mustang Acquisition Corp,0001831359
JYD,Jayud Global Logistics Ltd,0001938186
JAZZ,Jazz Pharmaceuticals plc,0001232524
JEF,Jefferies Financial Group Inc.,0000096223
JCAP,"Jefferson Capital, Inc. / DE",0002046042
JFBR,Jeffs' Brands Ltd,0001885408
JFBRW,Jeffs' Brands Ltd,0001885408
JRSH,"Jerash Holdings (US), Inc.",0001696558
JTAI,Jet.AI Inc.,0001861622
JHPCY,"Jiangsu Hengrui Pharmaceuticals Co., Ltd./ADR",0002071868
AIJTY,Jianpu Technology Inc.,0001713923
JZ,Jianzhi Education Technology Group Co Ltd,0001852440
JFIN,Jiayin Group Inc.,0001743102
ZJYL,Jin Medical International Ltd.,0001837821
SVMB,"Jingbo Technology, Inc.",0001647822
JKS,"JinkoSolar Holding Co., Ltd.",0001481513
NAMI,Jinxin Technology Holding Co,0001967631
JZXN,"Jiuzi Holdings, Inc.",0001816172
JOBY-WT,"Joby Aviation, Inc.",0001819848
JOBY,"Joby Aviation, Inc.",0001819848
HEQ,John Hancock Diversified Income Fund,0001496749
JMSB,"John Marshall Bancorp, Inc.",0001710482
JCI,Johnson Controls International plc,0000833444
KSPI,Joint Stock Co Kaspi.kz,0001985487
DERM,Journey Medical Corp,0001867066
JWEL,Jowell Global Ltd.,0001805594
JFIL,"Jubilant Flame International, Ltd",0001517389
JBARF,Julius Baer Group Ltd.,0001475011
JLHL,Julong Holding Ltd,0002007846
JMIA,Jumia Technologies AG,0001756708
JUSHF,Jushi Holdings Inc.,0001909747
JTKWY,Just Eat Takeaway.com N.V.,0001792627
TKAYF,Just Eat Takeaway.com N.V.,0001792627
MENS,Jyong Biotech Ltd.,0001954488
KWMWW,K Wave Media Ltd.,0002000756
KWM,K Wave Media Ltd.,0002000756
KFII,K&F GROWTH ACQUISITION CORP. II,0002029976
KFIIR,K&F GROWTH ACQUISITION CORP. II,0002029976
KFIIU,K&F GROWTH ACQUISITION CORP. II,0002029976
KMRK,K-TECH SOLUTIONS CO LTD,0002049187
KANP,KAANAPALI LAND LLC,0001230058
KAI,KADANT INC,0000886346
KALU,KAISER ALUMINUM CORP,0000811596
KALA,"KALA BIO, Inc.",0001479419
KLTR,KALTURA INC,0001432133
KMDA,KAMADA LTD,0001567529
KZIA,KAZIA THERAPEUTICS LTD,0001075880
KB,KB Financial Group Inc.,0001445930
KBH,KB HOME,0000795266
KBAT,KBAT Group Inc.,0002033315
KBR,"KBR, INC.",0001357615
KBSR,"KBS Real Estate Investment Trust III, Inc.",0001482430
KDDIF,KDDI CORP,0001106215
BEKE,KE Holdings Inc.,0001809587
KMFG,KEEMO Fashion Group Ltd,0001935033
K,KELLANOVA,0000055067
KELYB,KELLY SERVICES INC,0000055135
KELYA,KELLY SERVICES INC,0000055135
KIQSF,KELSO TECHNOLOGIES INC,0001161814
KMPR,KEMPER Corp,0000860748
KMPB,KEMPER Corp,0000860748
KNDYF,KENADYR METALS CORP,0001703292
KMT,KENNAMETAL INC,0000055242
KMTS,"KESTRA MEDICAL TECHNOLOGIES, LTD.",0001877184
KEQU,KEWAUNEE SCIENTIFIC CORP /DE/,0000055529
KTCC,KEY TRONIC CORP,0000719733
KEY-PI,KEYCORP /NEW/,0000091576
KEY-PJ,KEYCORP /NEW/,0000091576
KEY-PK,KEYCORP /NEW/,0000091576
KEY-PL,KEYCORP /NEW/,0000091576
KEY,KEYCORP /NEW/,0000091576
KFRC,KFORCE INC,0000930420
KHOB,KHEOBA CORP.,0001909770
KDOZF,KIDOZ INC.,0001318482
KRC,KILROY REALTY CORP,0001025996
KMB,KIMBERLY CLARK CORP,0000055785
KIM-PM,KIMCO REALTY CORP,0000879101
KIM-PN,KIMCO REALTY CORP,0000879101
KIM,KIMCO REALTY CORP,0000879101
KIM-PL,KIMCO REALTY CORP,0000879101
EP-PC,"KINDER MORGAN, INC.",0001506307
KMI,"KINDER MORGAN, INC.",0001506307
KINS,"KINGSTONE COMPANIES, INC.",0000033992
KFS,KINGSWAY FINANCIAL SERVICES INC,0001072627
KGCRF,KINROSS GOLD CORP,0000701818
KGC,KINROSS GOLD CORP,0000701818
KPRX,KIORA PHARMACEUTICALS INC,0001372514
KPHMW,KIORA PHARMACEUTICALS INC,0001372514
KEX,KIRBY CORP,0000056047
KISB,KISH BANCORP INC,0000803742
KRG,KITE REALTY GROUP TRUST,0001286043
KKR,KKR & Co. Inc.,0001404912
KKRT,KKR & Co. Inc.,0001404912
KKRS,KKR & Co. Inc.,0001404912
KKR-PD,KKR & Co. Inc.,0001404912
KIO,KKR Income Opportunities Fund,0001515940
KREF,KKR Real Estate Finance Trust Inc.,0001631596
KREF-PA,KKR Real Estate Finance Trust Inc.,0001631596
KLAC,KLA CORP,0000319201
KDKGF,KLONDIKE GOLD CORP /FI,0000872699
KLXE,"KLX Energy Services Holdings, Inc.",0001738827
KNOP,KNOT Offshore Partners LP,0001564180
KNW,"KNOW LABS, INC.",0001074828
KSS,KOHLS Corp,0000885639
KOKO,KOKOBOTS GROUP,0002045907
KGKG,"KONA GOLD BEVERAGE, INC.",0001802546
PHG,KONINKLIJKE PHILIPS NV,0000313216
RYLPF,KONINKLIJKE PHILIPS NV,0000313216
KOPN,KOPIN CORP,0000771266
KORGW,"KORE Group Holdings, Inc.",0001855457
KORE,"KORE Group Holdings, Inc.",0001855457
KEP,KOREA ELECTRIC POWER CORP,0000887225
KF,KOREA FUND INC,0000748691
KFY,KORN FERRY,0000056679
KRMD,"KORU Medical Systems, Inc.",0000704440
KRYXF,KORYX COPPER INC.,0001318596
KOSS,KOSS CORP,0000056701
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",0001069258
KR,KROGER CO,0000056873
KNOS,KRONOS ADVANCED TECHNOLOGIES INC,0001108248
KRO,KRONOS WORLDWIDE INC,0001257640
KRTL,KRTL Holding Group Inc,0001288614
KT,KT CORP,0000892450
KLIC,KULICKE & SOFFA INDUSTRIES INC,0000056978
KULR,"KULR Technology Group, Inc.",0001662684
KRUS,"KURA SUSHI USA, INC.",0001772177
KVHI,KVH INDUSTRIES INC \DE\,0001007587
KAPA,"Kairos Pharma, LTD.",0001962011
KACLF,Kairous Acquisition Corp. Ltd,0001865468
KAVL,"Kaival Brands Innovations Group, Inc.",0001762239
KXIN,Kaixin Holdings,0001713539
KALV,"KalVista Pharmaceuticals, Inc.",0001348911
KLRS,"Kalaris Therapeutics, Inc.",0001754068
FMFC,Kandal M Venture Ltd,0002024656
KNDI,"Kandi Technologies Group, Inc.",0001720250
BZ,Kanzhun Ltd,0001842827
KRT,Karat Packaging Inc.,0001758021
KARX,Karbon-X Corp.,0001729637
KRMN,Karman Holdings Inc.,0002040127
KRNGY,Karoon Gas Australia Ltd /ADR/,0001494191
KRNGF,Karoon Gas Australia Ltd /ADR/,0001494191
KARO,Karooooo Ltd.,0001828102
TOON,"Kartoon Studios, Inc.",0001355848
KPTI,Karyopharm Therapeutics Inc.,0001503802
KUSA,"Kashin, Inc.",0001467845
KPLT,"Katapult Holdings, Inc.",0001785424
KPLTW,"Katapult Holdings, Inc.",0001785424
KAIKY,Kawasaki Kisen Kaisha Ltd,0001447126
KAKKF,Kawasaki Kisen Kaisha Ltd,0001447126
KAYS,"Kaya Holdings, Inc.",0001530746
KBDC,"Kayne Anderson BDC, Inc.",0001747172
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",0001293613
KRNY,Kearny Financial Corp.,0001617242
KVAC,Keen Vision Acquisition Corp.,0001889983
KVACU,Keen Vision Acquisition Corp.,0001889983
KVACW,Keen Vision Acquisition Corp.,0001889983
KLYG,"Kelyniam Global, Inc.",0001372114
KW,"Kennedy-Wilson Holdings, Inc.",0001408100
KEN,Kenon Holdings Ltd.,0001611005
KFFB,Kentucky First Federal Bancorp,0001297341
KVUE,Kenvue Inc.,0001944048
PPRUF,Kering,0001445465
KROS,"Keros Therapeutics, Inc.",0001664710
KG,Kestrel Group Ltd,0002055116
KDP,Keurig Dr Pepper Inc.,0001418135
KEYS,"Keysight Technologies, Inc.",0001601046
KZR,"Kezar Life Sciences, Inc.",0001645666
KIKOF,Kikkoman Corp,0001446656
KGF,"Kilcoy Global Foods, Ltd.",0002043774
KE,"Kimball Electronics, Inc.",0001606757
KRP,"Kimbell Royalty Partners, LP",0001657788
KCRD,"Kindcard, Inc.",0001696025
KLC,"KinderCare Learning Companies, Inc.",0001873529
NAKA,"Kindly MD, Inc.",0001946573
NAKAW,"Kindly MD, Inc.",0001946573
KSEZ,Kinetic Seas Inc.,0001945619
KNTK,Kinetik Holdings Inc.,0001692787
KNGRF,Kingsmen Resources Ltd.,0001191832
KC,Kingsoft Cloud Holdings Ltd,0001795589
KCLHF,Kingsoft Cloud Holdings Ltd,0001795589
KNSA,"Kiniksa Pharmaceuticals International, plc",0001730430
KNSL,"Kinsale Capital Group, Inc.",0001669162
KXIAY,Kioxia Holdings Corporation/ADR,0002053383
KXHCF,Kioxia Holdings Corporation/ADR,0002053383
KITL,Kisses From Italy Inc.,0001608092
KVYO,"Klaviyo, Inc.",0001835830
KLTOW,"Klotho Neurosciences, Inc.",0001907223
KLTO,"Klotho Neurosciences, Inc.",0001907223
KNF,Knife River Corp,0001955520
KNX,Knight-Swift Transportation Holdings Inc.,0001492691
KSCP,"Knightscope, Inc.",0001600983
KN,Knowles Corp,0001587523
KCHV,Kochav Defense Acquisition Corp.,0002053799
KCHVR,Kochav Defense Acquisition Corp.,0002053799
KCHVU,Kochav Defense Acquisition Corp.,0002053799
KGS,"Kodiak Gas Services, Inc.",0001767042
KOD,Kodiak Sciences Inc.,0001468748
KLNG,"Koil Energy Solutions, Inc.",0001110607
KKSIY,Kokusai Electric Corporation/ADR,0002033019
KOKSF,Kokusai Electric Corporation/ADR,0002033019
KGEI,Kolibri Global Energy Inc.,0001477081
KTEL,"KonaTel, Inc.",0000845819
KBGGY,Kongsberg Gruppen ASA/ADR,0001535759
NSKFF,Kongsberg Gruppen ASA/ADR,0001535759
KTB,"Kontoor Brands, Inc.",0001760965
KOOYF,Kootenay Silver Inc.,0001388891
KOP,Koppers Holdings Inc.,0001315257
KRNT,Kornit Digital Ltd.,0001625791
KRRO,"Korro Bio, Inc.",0001703647
KOS,Kosmos Energy Ltd.,0001509991
KHC,Kraft Heinz Co,0001637459
KBLB,"Kraig Biocraft Laboratories, Inc.",0001413119
DNUT,"Krispy Kreme, Inc.",0001857154
KRYS,"Krystal Biotech, Inc.",0001711279
KUBR,Kuber Resources Corp,0001081834
KUKE,Kuke Music Holding Ltd,0001809158
KMYGY,"Kumyang Co., Ltd./ADR",0002003770
KPEA,Kun Peng International Ltd.,0001502557
KURA,"Kura Oncology, Inc.",0001422143
KCCFF,Kutcho Copper Corp.,0001726906
KWIK,"KwikClick, Inc.",0001884164
KYIV,Kyivstar Group Ltd.,0002062440
KYMR,"Kymera Therapeutics, Inc.",0001815442
KD,"Kyndryl Holdings, Inc.",0001867072
KYTFY,Kyoto Financial Group Inc/ADR,0002042187
KYFGF,Kyoto Financial Group Inc/ADR,0002042187
KYTX,"Kyverna Therapeutics, Inc.",0001994702
AIQUF,L AIR LIQUIDE SA /FI,0001161167
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",0000202058
LZB,LA-Z-BOY INC,0000057131
LH,LABCORP HOLDINGS INC.,0000920148
LKFN,LAKELAND FINANCIAL CORP,0000721994
LAKE,LAKELAND INDUSTRIES INC,0000798081
LRCX,LAM RESEARCH CORP,0000707549
LAMR,LAMAR ADVERTISING CO/NEW,0001090425
LMMY,LAMY,0001939937
LARK,LANDMARK BANCORP INC,0001141688
LE,"LANDS' END, INC.",0000799288
LSTR,LANDSTAR SYSTEM INC,0000853816
LTRX,LANTRONIX INC,0001114925
LNXSY,LANXESS AG,0001311307
LNXSF,LANXESS AG,0001311307
LVS,LAS VEGAS SANDS CORP,0001300514
LTM,LATAM AIRLINES GROUP S.A.,0001047716
LSCC,LATTICE SEMICONDUCTOR CORP,0000855658
LAUR,"LAUREATE EDUCATION, INC.",0000912766
LVTX,LAVA Therapeutics NV,0001840748
LGI,LAZARD GLOBAL TOTAL RETURN & INCOME FUND INC,0001278211
LCII,LCI INDUSTRIES,0000763744
LCNB,LCNB CORP,0001074902
LRE,"LEAD REAL ESTATE CO., LTD",0001888980
LBUY,"LEAFBUYER TECHNOLOGIES, INC.",0001643721
LPTX,"LEAP THERAPEUTICS, INC.",0001509745
LEA,LEAR CORP,0000842162
LEE,"LEE ENTERPRISES, Inc",0000058361
LZ,"LEGALZOOM.COM, INC.",0001286139
LPSIF,LEGEND POWER SYSTEMS INC.,0001472466
LEG,LEGGETT & PLATT INC,0000058492
JBK,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6,0001284143
LFS,"LEIFRAS Co., Ltd.",0002030277
LNTO,LELANTOS HOLDINGS INC.,0002006925
LMAT,LEMAITRE VASCULAR INC,0001158895
LDWY,"LENDWAY, INC.",0000875355
LEN,LENNAR CORP /NEW/,0000920760
LEN-B,LENNAR CORP /NEW/,0000920760
LII,LENNOX INTERNATIONAL INC,0001069202
LNSR,"LENSAR, Inc.",0001320350
LENZ,"LENZ Therapeutics, Inc.",0001815776
LSAK,LESAKA TECHNOLOGIES INC,0001041514
CSRIF,LEVEL 14 VENTURES LTD.,0001928345
LEVI,LEVI STRAUSS & CO,0000094845
LXRX,"LEXICON PHARMACEUTICALS, INC.",0001062822
LIFD,LFTD PARTNERS INC.,0001391135
LPL,"LG Display Co., Ltd.",0001290109
LGIH,"LGI Homes, Inc.",0001580670
LGL,LGL GROUP INC,0000061004
LGL-WT,LGL GROUP INC,0000061004
USA,LIBERTY ALL STAR EQUITY FUND,0000799195
ASG,LIBERTY ALL STAR GROWTH FUND INC.,0000786035
LDDFF,"LIBERTY DEFENSE HOLDINGS, LTD.",0001919776
LBSR,LIBERTY STAR URANIUM & METALS CORP.,0001172178
LFCR,"LIFECORE BIOMEDICAL, INC. DE",0001005286
LQWC,LIFEQUEST WORLD CORP.,0001060888
LCUT,"LIFETIME BRANDS, INC",0000874396
LGND,LIGAND PHARMACEUTICALS INC,0000886163
LGNDZ,LIGAND PHARMACEUTICALS INC,0000886163
LGNXZ,LIGAND PHARMACEUTICALS INC,0000886163
LGNZZ,LIGAND PHARMACEUTICALS INC,0000886163
LGNYZ,LIGAND PHARMACEUTICALS INC,0000886163
LTBR,LIGHTBRIDGE Corp,0001084554
LPTH,LIGHTPATH TECHNOLOGIES INC,0000889971
LINC,LINCOLN EDUCATIONAL SERVICES CORP,0001286613
LECO,LINCOLN ELECTRIC HOLDINGS INC,0000059527
LNC-PD,LINCOLN NATIONAL CORP,0000059558
LNC,LINCOLN NATIONAL CORP,0000059558
LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",0001512499
LIN,LINDE PLC,0001707925
LNN,LINDSAY CORP,0000836157
BOTY,"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",0001407704
LNKB,"LINKBANCORP, Inc.",0001756701
LCGMF,LION COPPER & GOLD CORP.,0001339688
LIPO,LIPELLA PHARMACEUTICALS INC.,0001347242
LIQT,LIQTECH INTERNATIONAL INC,0001307579
LQDT,LIQUIDITY SERVICES INC,0001235468
LQMT,LIQUIDMETAL TECHNOLOGIES INC,0001141240
LSTA,"LISATA THERAPEUTICS, INC.",0000320017
LAD,LITHIA MOTORS INC,0001023128
LAC,LITHIUM AMERICAS CORP.,0001966983
LISMF,LITHIUM SOUTH DEVELOPMENT Corp,0001643715
LITSF,LITHOS GROUP LTD.,0001978165
LFUS,LITTELFUSE INC /DE,0000889331
LIVE,LIVE VENTURES Inc,0001045742
LPSN,LIVEPERSON INC,0001102993
LIXTW,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",0001335105
LIXT,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",0001335105
LKQ,LKQ CORP,0001065696
LMFA,"LM FUNDING AMERICA, INC.",0001640384
SCD,LMP CAPITAL & INCOME FUND INC.,0001270131
LOBO,LOBO EV TECHNOLOGIES LTD,0001932072
LMT,LOCKHEED MARTIN CORP,0000936468
L,LOEWS CORP,0000060086
LOGI,LOGITECH INTERNATIONAL S.A.,0001032975
LGPS,LOGPROSTYLE INC.,0002040290
LPX,LOUISIANA-PACIFIC CORP,0000060519
LOW,LOWES COMPANIES INC,0000060667
LPLA,LPL Financial Holdings Inc.,0001397911
YHC,LQR House Inc.,0001843165
LXU,"LSB INDUSTRIES, INC.",0000060714
LSEB,LSEB Creative Corp.,0001888740
LYTS,LSI INDUSTRIES INC,0000763532
LTC,LTC PROPERTIES INC,0000887905
LUDG,"LUDWIG ENTERPRISES, INC.",0001960262
LXFR,LUXFER HOLDINGS PLC,0001096056
LVPA,LVPAI GROUP Ltd,0000831378
LXP,LXP Industrial Trust,0000910108
LXP-PC,LXP Industrial Trust,0000910108
LZMH,LZ Technology Holdings Ltd,0001967397
LRHC,La Rosa Holdings Corp.,0001879403
LRVIY,"Laboratorios Farmaceuticos Rovi, S.A./ADR",0002029970
LABFF,"Laboratorios Farmaceuticos Rovi, S.A./ADR",0002029970
LADX,LadRx Corp,0000799698
LADR,Ladder Capital Corp,0001577670
LGCXF,Lahontan Gold Corp.,0001921582
LSF,"Laird Superfood, Inc.",0001650696
LSBK,"Lake Shore Bancorp, Inc. /MD/",0002059653
LKSP,Lake Superior Acquisition Corp,0002043508
LSB,"LakeShore Biopharma Co., Ltd.",0001946399
LSBPW,"LakeShore Biopharma Co., Ltd.",0001946399
LCCCU,Lakeshore Acquisition III Corp.,0002049248
LCCCR,Lakeshore Acquisition III Corp.,0002049248
LCCC,Lakeshore Acquisition III Corp.,0002049248
LSH,Lakeside Holding Ltd,0001996192
LW,"Lamb Weston Holdings, Inc.",0001679273
LB,LandBridge Co LLC,0001995807
LNBY,Landbay Inc,0001672572
LTRN,Lantern Pharma Inc.,0001763950
LNTH,"Lantheus Holdings, Inc.",0001521036
LANV,Lanvin Group Holdings Ltd,0001922097
LANV-WT,Lanvin Group Holdings Ltd,0001922097
LNZAW,"LanzaTech Global, Inc.",0001843724
LNZA,"LanzaTech Global, Inc.",0001843724
LPGCY,Laopu Gold Co. Ltd./ADR,0002068440
LPCHY,Lapco Holdings Limited/ADR,0002023870
LACHF,Lapco Holdings Limited/ADR,0002023870
LRDC,"Laredo Oil, Inc.",0001442492
LGO,Largo Inc.,0001400438
LRMR,"Larimar Therapeutics, Inc.",0001374690
LASE,Laser Photonics Corp,0001807887
SWIM,"Latham Group, Inc.",0001833197
LPAA,Launch One Acquisition Corp.,0002015502
LPAAW,Launch One Acquisition Corp.,0002015502
LPAAU,Launch One Acquisition Corp.,0002015502
LPBBW,Launch Two Acquisition Corp.,0002023676
LPBB,Launch Two Acquisition Corp.,0002023676
LPBBU,Launch Two Acquisition Corp.,0002023676
LVRO,Lavoro Ltd,0001945711
LVROW,Lavoro Ltd,0001945711
LAZ,"Lazard, Inc.",0001311370
GORV,"Lazydays Holdings, Inc.",0001721741
LCHD,Leader Capital Holdings Corp.,0001715433
LFLY,"Leafly Holdings, Inc. /DE",0001785592
LFLYW,"Leafly Holdings, Inc. /DE",0001785592
LEAT,Leatt Corp,0001456189
LDTDF,LeddarTech Holdings Inc.,0001981462
LDTCF,LeddarTech Holdings Inc.,0001981462
LTESF,Leet Technology Inc.,0001586495
LGCY,Legacy Education Inc.,0001836754
LEGH,Legacy Housing Corp,0001436208
LEGT,Legato Merger Corp. III,0002002038
LEGT-UN,Legato Merger Corp. III,0002002038
LEGT-WT,Legato Merger Corp. III,0002002038
LEGN,Legend Biotech Corp,0001801198
LEBGF,Legible Inc.,0001935688
LDOS,"Leidos Holdings, Inc.",0001336920
LSE,"Leishen Energy Holding Co., Ltd.",0001985139
LMND-WT,"Lemonade, Inc.",0001691421
LMND,"Lemonade, Inc.",0001691421
LC,LendingClub Corp,0001409970
TREE,"LendingTree, Inc.",0001434621
DRS,"Leonardo DRS, Inc.",0001833756
LEEN,"Leopard Energy, Inc.",0001230524
LESL,"Leslie's, Inc.",0001821806
LEXXW,Lexaria Bioscience Corp.,0001348362
LEXX,Lexaria Bioscience Corp.,0001348362
LXEO,"Lexeo Therapeutics, Inc.",0001907108
LX,LexinFintech Holdings Ltd.,0001708259
LAAOF,Li Auto Inc.,0001791706
